model_size,init_time,tokens,decode_time,speed,count
1b,0.68,30,0.39,76.07,15
1b,0.77,30,0.57,53.07,15
1b,0.66,30,0.35,85.31,15
1b,0.63,30,0.27,113.15,15
1b,0.67,30,0.35,84.76,15
1b,0.69,30,0.35,86.15,15
1b,0.69,30,0.35,86.16,15
1b,0.67,30,0.26,113.36,15
1b,0.68,30,0.35,85.63,15
1b,0.62,30,0.25,120.71,15
1b,0.60,30,0.26,116.33,15
1b,0.61,30,0.26,114.89,15
1b,0.73,30,0.29,104.72,15
1b,0.69,30,0.36,83.66,15
1b,0.70,30,0.34,87.13,15
1b,0.63,30,0.26,115.27,15
1b,0.90,30,0.58,51.79,15
1b,0.66,30,0.35,86.89,15
1b,0.65,30,0.34,87.36,15
1b,0.66,30,0.35,86.32,15
1b,0.67,30,0.26,114.20,15
1b,0.65,30,0.35,86.62,15
1b,0.65,30,0.35,86.66,15
1b,0.64,30,0.35,85.34,15
1b,0.66,30,0.25,120.72,15
1b,0.67,30,0.34,87.18,15
1b,0.64,30,0.35,85.90,15
1b,0.64,30,0.35,86.52,15
1b,0.64,30,0.35,85.56,15
1b,0.65,30,0.35,85.11,15
1b,0.65,30,0.35,84.80,15
1b,0.82,30,0.48,62.41,15
1b,0.70,30,0.35,84.68,15
1b,0.62,30,0.26,117.03,15
1b,0.70,30,0.35,86.26,15
1b,0.70,30,0.36,84.14,15
1b,0.70,30,0.36,83.59,15
1b,0.66,30,0.26,115.00,15
1b,0.69,30,0.35,84.74,15
1b,0.62,30,0.26,116.62,15
1b,0.60,30,0.26,113.96,15
1b,0.70,30,0.36,83.09,15
1b,0.62,30,0.26,115.02,15
1b,0.68,30,0.35,86.62,15
1b,0.63,30,0.31,95.57,15
1b,0.60,30,0.32,93.49,15
1b,0.81,30,0.56,53.97,15
1b,0.71,30,0.35,84.57,15
1b,0.70,30,0.36,83.52,15
1b,0.71,30,0.36,83.37,15
1b,0.69,30,0.35,85.00,15
1b,0.62,30,0.26,114.64,15
1b,0.69,30,0.35,85.14,15
1b,0.69,30,0.35,85.40,15
1b,0.62,30,0.26,117.61,15
1b,0.70,30,0.36,83.83,15
1b,0.69,30,0.35,85.71,15
1b,0.63,30,0.31,95.29,15
1b,0.60,30,0.26,114.69,15
1b,0.60,30,0.26,114.87,15
1b,0.60,30,0.25,117.94,15
1b,0.81,30,0.55,54.29,15
1b,0.71,30,0.36,83.95,15
1b,0.68,30,0.35,85.62,15
1b,0.70,30,0.36,84.30,15
1b,0.70,30,0.35,86.32,15
1b,0.63,30,0.25,117.95,15
1b,0.69,30,0.34,87.09,15
1b,0.70,30,0.34,87.85,15
1b,0.62,30,0.25,122.32,15
1b,0.61,30,0.26,114.74,15
1b,0.68,30,0.35,86.58,15
1b,0.62,30,0.26,115.76,15
1b,0.68,30,0.26,114.54,15
1b,0.70,30,0.35,85.68,15
1b,0.62,30,0.26,116.46,15
1b,0.80,30,0.47,64.19,15
1b,0.70,30,0.35,84.94,15
1b,0.70,30,0.36,84.02,15
1b,0.69,30,0.35,85.24,15
1b,0.70,30,0.35,85.31,15
1b,0.63,30,0.26,114.43,15
1b,0.69,30,0.35,85.79,15
1b,0.69,30,0.35,84.86,15
1b,0.67,30,0.29,104.25,15
1b,0.66,30,0.29,104.47,15
1b,0.69,30,0.35,85.24,15
1b,0.63,30,0.36,83.40,15
1b,0.69,30,0.35,85.91,15
1b,0.68,30,0.35,86.21,15
1b,0.70,30,0.31,95.99,15
1b,0.82,30,0.59,51.12,15
1b,0.67,30,0.34,87.21,15
1b,0.64,30,0.34,88.63,15
1b,0.65,30,0.35,86.01,15
1b,0.67,30,0.26,114.05,15
1b,0.68,30,0.35,86.14,15
1b,0.65,30,0.35,86.27,15
1b,0.65,30,0.34,87.30,15
1b,0.65,30,0.35,85.90,15
1b,0.65,30,0.35,85.99,15
1b,0.65,30,0.35,86.12,15
1b,0.66,30,0.34,88.73,15
1b,0.64,30,0.34,87.12,15
1b,0.66,30,0.34,87.35,15
1b,0.65,30,0.34,87.03,15
1b,0.77,30,0.58,51.86,15
1b,0.68,30,0.26,114.49,15
1b,0.66,30,0.36,84.30,15
1b,0.63,30,0.36,83.70,15
1b,0.64,30,0.36,84.20,15
1b,0.64,30,0.35,84.74,15
1b,0.64,30,0.34,87.24,15
1b,0.64,30,0.34,87.87,15
1b,0.72,30,0.24,123.39,15
1b,0.66,30,0.35,86.14,15
1b,0.65,30,0.25,122.06,15
1b,0.65,30,0.34,87.01,15
1b,0.64,30,0.35,86.39,15
1b,0.65,30,0.35,86.24,15
1b,0.64,30,0.35,86.22,15
1b,0.83,30,0.49,61.48,15
1b,0.70,30,0.35,85.40,15
1b,0.70,30,0.36,84.18,15
1b,0.71,30,0.36,82.20,15
1b,0.70,30,0.36,83.67,15
1b,0.62,30,0.26,113.64,15
1b,0.70,30,0.36,83.99,15
1b,0.65,30,0.35,85.39,15
1b,0.62,30,0.25,120.64,15
1b,0.69,30,0.36,84.20,15
1b,0.69,30,0.35,85.70,15
1b,0.65,30,0.39,77.41,15
1b,0.65,30,0.38,78.11,15
1b,0.64,30,0.26,114.73,15
1b,0.63,30,0.29,104.52,15
1b,0.87,30,0.59,51.12,15
1b,0.66,30,0.34,88.14,15
1b,0.66,30,0.26,116.04,15
1b,0.66,30,0.34,88.66,15
1b,0.64,30,0.34,87.09,15
1b,0.64,30,0.34,87.84,15
1b,0.66,30,0.35,86.17,15
1b,0.65,30,0.35,85.84,15
1b,0.77,30,0.39,77.01,15
1b,0.68,30,0.26,113.88,15
1b,0.67,30,0.26,116.70,15
1b,0.67,30,0.36,84.14,15
1b,0.65,30,0.39,76.76,15
1b,0.65,30,0.38,78.31,15
1b,0.67,30,0.39,76.30,15
1b,0.78,30,0.56,53.19,15
1b,0.66,30,0.35,86.70,15
1b,0.65,30,0.35,85.57,15
1b,0.65,30,0.35,85.77,15
1b,0.73,30,0.35,86.31,15
1b,0.66,30,0.26,114.86,15
1b,0.67,30,0.35,85.25,15
1b,0.65,30,0.35,85.89,15
1b,0.75,30,0.38,79.54,15
1b,0.68,30,0.35,86.69,15
1b,0.64,30,0.34,88.28,15
1b,0.70,30,0.28,106.06,15
1b,0.66,30,0.35,85.45,15
1b,0.66,30,0.26,115.89,15
1b,0.65,30,0.35,86.53,15
1b,0.80,30,0.57,52.91,15
1b,0.70,30,0.36,84.48,15
1b,0.67,30,0.26,114.30,15
1b,0.69,30,0.36,84.04,15
1b,0.70,30,0.36,84.24,15
1b,0.71,30,0.36,84.43,15
1b,0.70,30,0.26,115.70,15
1b,0.62,30,0.25,119.21,15
1b,0.68,30,0.35,84.88,15
1b,0.62,30,0.26,115.23,15
1b,0.61,30,0.26,115.89,15
1b,0.60,30,0.29,103.24,15
1b,0.68,30,0.35,86.36,15
1b,0.63,30,0.26,115.91,15
1b,0.68,30,0.35,86.45,15
1b,0.76,30,0.46,65.00,15
1b,0.71,30,0.35,85.41,15
1b,0.69,30,0.35,84.72,15
1b,0.70,30,0.36,83.53,15
1b,0.75,30,0.38,79.23,15
1b,0.62,30,0.27,111.79,15
1b,0.65,30,0.25,117.78,15
1b,0.61,30,0.27,112.87,15
1b,0.60,30,0.26,115.48,15
1b,0.60,30,0.26,115.58,15
1b,0.69,30,0.36,84.10,15
1b,0.63,30,0.26,113.59,15
1b,0.67,30,0.35,85.59,15
1b,0.64,30,0.27,112.50,15
1b,0.67,30,0.27,109.26,15
1b,0.77,30,0.57,52.43,15
1b,0.64,30,0.35,85.01,15
1b,0.64,30,0.36,84.44,15
1b,0.65,30,0.35,85.86,15
1b,0.64,30,0.34,87.18,15
1b,0.65,30,0.25,117.97,15
1b,0.68,30,0.34,88.47,15
1b,0.64,30,0.34,87.99,15
1b,0.64,30,0.34,87.17,15
1b,0.65,30,0.35,84.92,15
1b,0.65,30,0.35,85.75,15
1b,0.66,30,0.25,119.51,15
1b,0.71,30,0.27,112.11,15
1b,0.78,30,0.39,77.84,15
1b,0.65,30,0.35,86.60,15
1b,0.80,30,0.55,54.83,15
1b,0.70,30,0.34,87.03,15
1b,0.70,30,0.36,82.83,15
1b,0.70,30,0.36,84.11,15
1b,0.70,30,0.35,84.58,15
1b,0.62,30,0.26,113.22,15
1b,0.65,30,0.29,102.01,15
1b,0.69,30,0.34,86.96,15
1b,0.63,30,0.26,115.53,15
1b,0.69,30,0.35,85.37,15
1b,0.69,30,0.35,84.93,15
1b,0.62,30,0.26,116.54,15
1b,0.63,30,0.26,116.32,15
1b,0.70,30,0.35,84.91,15
1b,0.66,30,0.27,111.49,15
1b,0.81,30,0.58,51.50,15
1b,0.70,30,0.35,85.24,15
1b,0.69,30,0.35,85.48,15
1b,0.69,30,0.36,83.90,15
1b,0.71,30,0.36,83.77,15
1b,0.62,30,0.26,114.13,15
1b,0.69,30,0.35,86.14,15
1b,0.70,30,0.35,85.97,15
1b,0.62,30,0.27,112.48,15
1b,0.61,30,0.27,109.93,15
1b,0.69,30,0.35,85.63,15
1b,0.63,30,0.27,111.49,15
1b,0.68,30,0.35,86.16,15
1b,0.70,30,0.35,85.65,15
1b,0.66,30,0.26,115.37,15
1b,0.78,30,0.58,52.14,15
1b,0.65,30,0.35,85.96,15
1b,0.64,30,0.30,98.91,15
1b,0.67,30,0.26,115.64,15
1b,0.65,30,0.35,85.92,15
1b,0.64,30,0.34,87.26,15
1b,0.66,30,0.35,85.59,15
1b,0.64,30,0.35,85.40,15
1b,0.65,30,0.25,119.64,15
1b,0.66,30,0.34,87.85,15
1b,0.64,30,0.35,86.76,15
1b,0.64,30,0.36,84.42,15
1b,0.65,30,0.35,86.60,15
1b,0.65,30,0.35,84.71,15
1b,0.66,30,0.39,76.95,15
1b,0.79,30,0.57,52.28,15
1b,0.65,30,0.35,85.50,15
1b,0.64,30,0.35,86.49,15
1b,0.64,30,0.35,86.49,15
1b,0.66,30,0.26,117.00,15
1b,0.65,30,0.35,85.31,15
1b,0.65,30,0.35,85.95,15
1b,0.64,30,0.34,87.39,15
1b,0.64,30,0.34,86.99,15
1b,0.64,30,0.35,84.58,15
1b,0.63,30,0.35,85.71,15
1b,0.66,30,0.25,121.27,15
1b,0.66,30,0.36,83.39,15
1b,0.65,30,0.35,85.96,15
1b,0.65,30,0.35,86.06,15
1b,0.81,30,0.57,52.85,15
1b,0.72,30,0.36,84.42,15
1b,0.69,30,0.35,85.47,15
1b,0.70,30,0.36,83.34,15
1b,0.63,30,0.26,116.33,15
1b,0.70,30,0.36,83.70,15
1b,0.70,30,0.35,84.69,15
1b,0.71,30,0.35,84.74,15
1b,0.62,30,0.27,113.19,15
1b,0.68,30,0.35,84.86,15
1b,0.65,30,0.35,84.66,15
1b,0.65,30,0.26,115.75,15
1b,0.60,30,0.26,114.70,15
1b,0.68,30,0.35,84.59,15
1b,0.64,30,0.26,116.34,15
1b,0.80,30,0.56,53.66,15
1b,0.70,30,0.36,83.43,15
1b,0.68,30,0.35,84.63,15
1b,0.69,30,0.36,83.41,15
1b,0.63,30,0.26,114.33,15
1b,0.70,30,0.35,85.58,15
1b,0.66,30,0.26,113.85,15
1b,0.69,30,0.36,82.59,15
1b,0.62,30,0.26,114.72,15
1b,0.69,30,0.35,86.25,15
1b,0.69,30,0.35,85.05,15
1b,0.63,30,0.26,115.74,15
1b,0.69,30,0.35,84.86,15
1b,0.69,30,0.35,86.10,15
1b,0.63,30,0.26,114.01,15
1b,0.85,30,0.55,54.33,15
1b,0.72,30,0.35,86.69,15
1b,0.62,30,0.26,113.42,15
1b,0.69,30,0.36,84.08,15
1b,0.70,30,0.35,84.71,15
1b,0.70,30,0.36,82.81,15
1b,0.71,30,0.35,85.00,15
1b,0.70,30,0.35,85.41,15
1b,0.62,30,0.27,112.88,15
1b,0.69,30,0.35,85.97,15
1b,0.63,30,0.26,114.80,15
1b,0.61,30,0.26,115.29,15
1b,0.70,30,0.36,82.37,15
1b,0.69,30,0.36,83.88,15
1b,0.64,30,0.32,94.94,15
1b,0.78,30,0.57,52.44,15
1b,0.63,30,0.35,86.50,15
1b,0.64,30,0.35,86.35,15
1b,0.65,30,0.34,88.11,15
1b,0.64,30,0.34,87.71,15
1b,0.66,30,0.25,119.26,15
1b,0.66,30,0.34,87.37,15
1b,0.63,30,0.34,87.22,15
1b,0.66,30,0.25,121.50,15
1b,0.66,30,0.35,86.46,15
1b,0.63,30,0.34,87.85,15
1b,0.64,30,0.34,87.46,15
1b,0.65,30,0.35,85.31,15
1b,0.66,30,0.31,97.45,15
1b,0.66,30,0.35,86.55,15
1b,0.82,30,0.47,64.06,15
1b,0.71,30,0.36,83.59,15
1b,0.70,30,0.35,85.42,15
1b,0.70,30,0.36,84.37,15
1b,0.70,30,0.35,86.73,15
1b,0.62,30,0.26,114.26,15
1b,0.70,30,0.35,86.29,15
1b,0.69,30,0.35,85.92,15
1b,0.63,30,0.26,116.49,15
1b,0.69,30,0.35,85.65,15
1b,0.69,30,0.38,78.45,15
1b,0.62,30,0.31,96.85,15
1b,0.60,30,0.31,95.56,15
1b,0.61,30,0.32,93.89,15
1b,0.61,30,0.39,77.23,15
1b,0.88,30,0.55,54.80,15
1b,0.71,30,0.35,85.33,15
1b,0.62,30,0.26,116.79,15
1b,0.70,30,0.36,82.26,15
1b,0.71,30,0.36,84.19,15
1b,0.70,30,0.36,83.53,15
1b,0.75,30,0.29,102.50,15
1b,0.70,30,0.35,85.52,15
1b,0.62,30,0.27,113.06,15
1b,0.75,30,0.35,86.65,15
1b,0.62,30,0.27,110.71,15
1b,0.61,30,0.27,112.72,15
1b,0.69,30,0.35,86.54,15
1b,0.75,30,0.34,88.15,15
1b,0.60,30,0.32,94.29,15
