model_size,init_time,tokens,decode_time,speed,count
12b,1.87,30,0.62,48.00,5
12b,1.73,30,0.59,50.57,5
12b,1.73,30,0.69,43.49,5
12b,2.89,30,0.84,35.52,5
12b,1.79,30,0.62,48.60,5
12b,1.75,30,0.61,49.05,5
12b,1.76,30,0.61,49.48,5
12b,1.73,30,0.61,49.58,5
12b,2.57,30,0.79,37.89,5
12b,2.08,30,0.56,53.79,5
12b,2.24,30,0.68,43.81,5
12b,1.87,30,0.59,50.87,5
12b,1.84,30,0.53,56.40,5
12b,2.61,30,0.73,41.11,5
12b,2.07,30,0.57,52.21,5
12b,2.06,30,0.56,53.41,5
12b,2.16,30,0.54,56.01,5
12b,1.99,30,0.68,44.16,5
12b,2.76,30,0.73,41.11,5
12b,2.09,30,0.57,52.71,5
12b,2.20,30,0.53,56.78,5
12b,1.63,30,0.53,56.66,5
12b,2.08,30,0.58,51.55,5
12b,2.53,30,0.73,41.00,5
12b,2.06,30,0.57,52.92,5
12b,2.16,30,0.53,56.32,5
12b,1.61,30,0.53,56.36,5
12b,1.72,30,0.54,55.57,5
12b,2.62,30,0.72,41.41,5
12b,2.08,30,0.56,53.45,5
12b,2.06,30,0.53,56.95,5
12b,1.78,30,0.67,44.76,5
12b,1.82,30,0.68,44.27,5
12b,2.39,30,0.74,40.56,5
12b,2.10,30,0.59,50.49,5
12b,2.14,30,0.53,56.76,5
12b,1.64,30,0.53,56.41,5
12b,1.88,30,0.62,48.16,5
12b,2.66,30,0.74,40.65,5
12b,2.04,30,0.56,53.54,5
12b,2.07,30,0.59,50.74,5
12b,2.16,30,0.53,56.48,5
12b,1.89,30,0.53,56.86,5
12b,2.66,30,0.76,39.65,5
12b,2.10,30,0.55,54.94,5
12b,2.13,30,0.53,56.80,5
12b,1.63,30,0.55,54.28,5
12b,2.10,30,0.68,44.41,5
12b,2.93,30,0.73,41.24,5
12b,2.07,30,0.53,56.36,5
12b,2.14,30,0.53,56.83,5
12b,1.72,30,0.67,44.55,5
12b,2.10,30,0.60,50.17,5
12b,2.99,30,0.73,41.27,5
12b,2.06,30,0.60,50.39,5
12b,2.00,30,0.53,56.92,5
12b,1.73,30,0.53,56.41,5
12b,2.02,30,0.53,56.60,5
12b,3.09,30,0.85,35.19,5
12b,1.81,30,0.60,49.90,5
12b,1.73,30,0.61,49.52,5
12b,1.81,30,0.62,48.30,5
12b,1.64,30,0.58,52.14,5
12b,2.88,30,0.84,35.84,5
12b,1.85,30,0.61,48.78,5
12b,1.74,30,0.60,49.59,5
12b,1.76,30,0.60,50.15,5
12b,1.77,30,0.57,52.23,5
12b,2.71,30,0.77,39.20,5
12b,2.07,30,0.57,53.09,5
12b,2.16,30,0.63,47.32,5
12b,1.68,30,0.53,56.83,5
12b,1.85,30,0.54,55.26,5
12b,2.72,30,0.79,38.05,5
12b,2.07,30,0.53,56.68,5
12b,2.02,30,0.53,56.65,5
12b,2.07,30,0.55,54.90,5
12b,1.82,30,0.66,45.42,5
12b,2.56,30,0.73,41.10,5
12b,2.08,30,0.56,54.04,5
12b,2.38,30,0.67,44.55,5
12b,1.74,30,0.54,55.85,5
12b,1.93,30,0.68,44.33,5
12b,2.62,30,0.74,40.74,5
12b,2.06,30,0.56,53.81,5
12b,2.21,30,0.56,53.78,5
12b,2.13,30,0.63,47.99,5
12b,1.96,30,0.53,56.56,5
