model_size,init_time,tokens,decode_time,speed,count
12b,2.46,30,1.09,27.64,10
12b,2.95,30,0.92,32.56,10
12b,3.04,30,0.79,37.77,10
12b,3.25,30,0.68,43.80,10
12b,3.23,30,0.71,42.49,10
12b,3.12,30,0.75,40.11,10
12b,2.11,30,0.85,35.33,10
12b,1.94,30,0.88,34.17,10
12b,2.91,30,0.99,30.34,10
12b,2.53,30,1.05,28.48,10
12b,2.88,30,1.05,28.45,10
12b,2.59,30,1.06,28.42,10
12b,3.57,30,0.75,39.78,10
12b,2.95,30,1.03,29.06,10
12b,2.76,30,0.93,32.22,10
12b,2.11,30,0.92,32.71,10
12b,1.87,30,0.93,32.14,10
12b,2.39,30,0.74,40.57,10
12b,3.15,30,1.34,22.44,10
12b,2.67,30,1.35,22.25,10
12b,2.66,30,1.16,25.97,10
12b,3.12,30,0.98,30.47,10
12b,3.68,30,1.00,29.91,10
12b,1.98,30,0.71,42.27,10
12b,2.27,30,0.68,44.35,10
12b,2.85,30,1.02,29.44,10
12b,2.50,30,1.05,28.66,10
12b,2.93,30,0.86,34.86,10
12b,2.96,30,0.80,37.51,10
12b,3.22,30,0.69,43.63,10
12b,3.08,30,0.68,44.26,10
12b,3.15,30,0.64,46.58,10
12b,2.09,30,0.77,38.72,10
12b,2.02,30,0.82,36.60,10
12b,2.58,30,1.46,20.55,10
12b,3.08,30,1.47,20.46,10
12b,2.40,30,1.48,20.32,10
12b,2.93,30,0.85,35.32,10
12b,3.44,30,0.68,44.15,10
12b,3.12,30,0.61,48.95,10
12b,1.63,30,0.68,44.39,10
12b,2.21,30,0.68,43.95,10
12b,2.49,30,0.72,41.95,10
12b,2.54,30,0.76,39.58,10
12b,3.28,30,1.23,24.41,10
12b,2.83,30,1.31,22.95,10
12b,3.09,30,1.41,21.35,10
12b,2.66,30,1.37,21.85,10
12b,3.05,30,0.89,33.79,10
12b,2.11,30,0.84,35.54,10
12b,1.93,30,0.88,34.03,10
12b,3.00,30,1.10,27.35,10
12b,2.59,30,1.25,23.98,10
12b,2.86,30,1.21,24.73,10
12b,2.59,30,1.09,27.40,10
12b,3.55,30,0.65,46.48,10
12b,2.81,30,0.64,47.18,10
12b,2.12,30,0.73,41.11,10
12b,2.09,30,0.78,38.46,10
12b,2.86,30,1.18,25.45,10
12b,2.36,30,1.21,24.84,10
12b,2.67,30,0.87,34.52,10
12b,3.37,30,0.95,31.42,10
12b,3.06,30,0.96,31.20,10
12b,3.05,30,0.61,49.05,10
12b,1.63,30,0.67,44.62,10
12b,2.27,30,0.68,44.24,10
12b,2.50,30,0.74,40.60,10
12b,2.51,30,0.77,38.96,10
12b,3.25,30,1.11,26.94,10
12b,2.76,30,1.11,26.94,10
12b,3.32,30,1.18,25.32,10
12b,2.82,30,1.21,24.70,10
12b,3.09,30,0.86,34.76,10
12b,2.11,30,0.69,43.28,10
12b,2.22,30,0.71,42.22,10
12b,2.77,30,0.90,33.33,10
12b,2.51,30,0.96,31.14,10
12b,3.08,30,0.86,34.74,10
12b,2.91,30,0.87,34.29,10
12b,3.26,30,0.68,44.34,10
12b,2.93,30,0.65,46.43,10
12b,3.09,30,0.62,48.04,10
12b,1.89,30,0.67,44.80,10
12b,2.37,30,0.85,35.40,10
12b,2.22,30,0.88,33.99,10
12b,2.73,30,0.72,41.47,10
12b,2.73,30,1.32,22.77,10
12b,3.24,30,1.34,22.36,10
12b,2.82,30,1.08,27.76,10
12b,3.46,30,1.01,29.71,10
12b,2.99,30,1.05,28.51,10
12b,1.64,30,0.67,44.70,10
12b,2.33,30,0.69,43.44,10
12b,2.49,30,0.71,42.06,10
12b,2.58,30,0.75,39.79,10
12b,3.24,30,0.69,43.26,10
12b,3.36,30,1.29,23.21,10
12b,2.88,30,1.42,21.16,10
12b,2.87,30,1.41,21.33,10
12b,2.80,30,1.15,26.03,10
12b,2.10,30,0.69,43.66,10
12b,2.36,30,0.79,38.15,10
12b,2.28,30,0.83,36.05,10
12b,3.20,30,1.16,25.79,10
12b,2.71,30,1.24,24.28,10
12b,2.58,30,1.22,24.63,10
12b,3.11,30,1.20,25.02,10
12b,3.33,30,0.63,47.86,10
12b,1.63,30,0.67,44.69,10
12b,2.34,30,0.81,37.02,10
12b,2.24,30,0.84,35.57,10
12b,2.90,30,0.76,39.33,10
12b,2.86,30,0.78,38.45,10
12b,2.73,30,1.36,22.02,10
12b,3.24,30,1.39,21.55,10
12b,2.64,30,1.22,24.57,10
12b,3.07,30,0.66,45.71,10
12b,2.08,30,0.82,36.55,10
12b,1.94,30,0.87,34.35,10
12b,3.00,30,1.12,26.89,10
12b,2.57,30,1.22,24.66,10
12b,2.85,30,1.21,24.83,10
12b,2.51,30,1.17,25.66,10
12b,3.24,30,0.69,43.75,10
12b,2.90,30,0.62,48.60,10
12b,2.11,30,0.77,39.02,10
12b,2.02,30,0.83,36.30,10
12b,2.79,30,0.83,36.10,10
12b,2.61,30,0.90,33.20,10
12b,3.06,30,0.89,33.76,10
12b,2.82,30,0.91,32.96,10
12b,3.26,30,0.67,45.10,10
12b,3.02,30,0.68,44.37,10
12b,3.14,30,0.65,46.30,10
12b,2.11,30,0.77,39.12,10
12b,2.02,30,0.83,36.12,10
12b,2.76,30,0.86,34.98,10
12b,2.53,30,0.94,31.81,10
12b,3.04,30,0.86,34.86,10
12b,2.85,30,0.88,33.99,10
12b,3.57,30,0.88,34.00,10
12b,2.89,30,0.87,34.56,10
12b,3.09,30,0.71,42.20,10
12b,2.18,30,0.89,33.69,10
12b,1.93,30,0.94,31.77,10
12b,2.76,30,0.73,41.06,10
12b,2.75,30,0.83,36.04,10
12b,2.58,30,0.98,30.54,10
12b,3.14,30,0.87,34.63,10
12b,2.95,30,0.88,34.21,10
12b,3.12,30,0.74,40.56,10
12b,2.97,30,0.79,38.14,10
12b,2.23,30,0.95,31.47,10
12b,1.92,30,1.01,29.64,10
12b,2.84,30,0.78,38.24,10
12b,2.76,30,0.81,37.05,10
12b,3.04,30,0.84,35.82,10
12b,2.94,30,0.83,36.16,10
12b,3.53,30,0.80,37.39,10
12b,2.85,30,0.83,35.95,10
12b,3.10,30,0.64,46.68,10
12b,2.13,30,0.86,34.78,10
12b,1.92,30,0.92,32.78,10
12b,2.86,30,0.88,34.22,10
12b,2.61,30,0.99,30.26,10
12b,2.89,30,1.02,29.43,10
12b,2.67,30,0.96,31.23,10
12b,3.52,30,0.76,39.29,10
12b,2.88,30,0.97,30.98,10
12b,2.80,30,0.86,34.92,10
12b,2.11,30,0.71,42.09,10
12b,2.11,30,0.77,39.15,10
12b,2.77,30,0.99,30.44,10
12b,2.49,30,1.01,29.81,10
12b,3.08,30,0.93,32.14,10
12b,2.83,30,0.95,31.69,10
12b,3.11,30,0.75,40.13,10
12b,3.15,30,0.74,40.34,10
12b,3.00,30,0.77,38.80,10
