model_size,init_time,tokens,decode_time,speed,count
12b,2.24,30,0.67,44.64,15
12b,1.74,30,0.67,45.09,15
12b,2.83,30,0.79,38.16,15
12b,2.04,30,0.60,50.24,15
12b,2.04,30,0.60,49.92,15
12b,2.06,30,0.59,50.71,15
12b,2.18,30,0.53,56.55,15
12b,2.09,30,0.59,50.67,15
12b,2.16,30,0.53,56.84,15
12b,2.06,30,0.58,51.44,15
12b,2.06,30,0.53,56.75,15
12b,2.06,30,0.59,50.63,15
12b,2.05,30,0.59,50.85,15
12b,2.16,30,0.53,56.37,15
12b,2.00,30,0.59,50.48,15
12b,2.06,30,0.60,50.32,15
12b,2.05,30,0.54,55.50,15
12b,3.13,30,0.84,35.84,15
12b,1.71,30,0.60,50.05,15
12b,1.81,30,0.61,49.00,15
12b,1.81,30,0.60,49.88,15
12b,1.85,30,0.61,49.44,15
12b,1.85,30,0.60,49.94,15
12b,1.75,30,0.66,45.76,15
12b,1.81,30,0.64,46.91,15
12b,1.87,30,0.53,56.53,15
12b,1.73,30,0.59,50.74,15
12b,1.74,30,0.60,50.33,15
12b,2.00,30,0.62,48.23,15
12b,2.25,30,0.63,47.78,15
12b,1.99,30,0.53,56.14,15
12b,2.24,30,0.62,48.65,15
12b,2.74,30,0.87,34.52,15
12b,1.71,30,0.66,45.45,15
12b,2.01,30,0.54,55.42,15
12b,2.14,30,0.66,45.66,15
12b,2.00,30,0.53,56.54,15
12b,2.25,30,0.66,45.47,15
12b,1.99,30,0.53,56.54,15
12b,2.22,30,0.66,45.43,15
12b,2.01,30,0.53,56.34,15
12b,2.15,30,0.65,45.84,15
12b,1.75,30,0.65,46.31,15
12b,2.00,30,0.54,56.07,15
12b,1.97,30,0.54,55.96,15
12b,2.25,30,0.67,44.67,15
12b,1.75,30,0.66,45.21,15
12b,2.83,30,0.79,37.84,15
12b,2.08,30,0.58,51.41,15
12b,2.04,30,0.58,51.83,15
12b,2.07,30,0.58,51.42,15
12b,2.15,30,0.53,56.19,15
12b,2.09,30,0.58,51.59,15
12b,2.12,30,0.53,56.41,15
12b,2.10,30,0.60,50.23,15
12b,2.25,30,0.53,56.62,15
12b,2.31,30,0.63,47.41,15
12b,2.09,30,0.53,56.61,15
12b,2.06,30,0.54,55.30,15
12b,2.11,30,0.53,56.33,15
12b,1.74,30,0.53,56.60,15
12b,2.26,30,0.64,46.78,15
12b,3.43,30,0.85,35.21,15
12b,1.82,30,0.60,49.95,15
12b,1.82,30,0.62,48.40,15
12b,1.72,30,0.60,49.65,15
12b,2.00,30,0.53,56.37,15
12b,2.27,30,0.60,49.77,15
12b,2.04,30,0.60,49.87,15
12b,1.83,30,0.59,51.24,15
12b,1.75,30,0.59,50.43,15
12b,1.84,30,0.59,50.64,15
12b,1.73,30,0.60,50.39,15
12b,2.01,30,0.53,56.56,15
12b,2.23,30,0.61,49.32,15
12b,1.75,30,0.60,50.01,15
12b,1.77,30,0.60,50.33,15
12b,2.80,30,0.82,36.80,15
12b,1.86,30,0.61,49.54,15
12b,1.82,30,0.56,54.00,15
12b,1.84,30,0.56,53.96,15
12b,1.84,30,0.53,56.33,15
12b,1.73,30,0.59,51.19,15
12b,1.98,30,0.53,56.44,15
12b,2.27,30,0.60,50.00,15
12b,1.73,30,0.58,51.44,15
12b,1.79,30,0.60,49.92,15
12b,2.10,30,0.53,56.32,15
12b,2.53,30,0.65,46.23,15
12b,1.76,30,0.58,51.29,15
12b,2.01,30,0.53,56.48,15
12b,2.17,30,0.59,50.65,15
12b,2.84,30,0.81,37.15,15
12b,2.06,30,0.60,50.13,15
12b,1.98,30,0.53,56.43,15
12b,2.05,30,0.53,56.82,15
12b,1.70,30,0.53,56.58,15
12b,2.14,30,0.64,46.61,15
12b,2.16,30,0.53,56.79,15
12b,1.71,30,0.53,56.62,15
12b,2.06,30,0.53,56.77,15
12b,2.02,30,0.59,50.50,15
12b,2.08,30,0.68,44.02,15
12b,2.09,30,0.54,55.40,15
12b,1.64,30,0.67,44.74,15
12b,1.79,30,0.53,56.64,15
12b,1.75,30,0.53,56.20,15
12b,2.47,30,0.73,41.22,15
12b,2.07,30,0.59,50.59,15
12b,2.09,30,0.57,52.56,15
12b,2.19,30,0.53,56.45,15
12b,2.05,30,0.57,52.90,15
12b,2.06,30,0.53,56.56,15
12b,2.23,30,0.57,52.80,15
12b,2.16,30,0.53,56.90,15
12b,1.71,30,0.53,56.70,15
12b,1.73,30,0.59,50.62,15
12b,1.64,30,0.53,57.03,15
12b,1.89,30,0.59,50.65,15
12b,1.74,30,0.53,56.60,15
12b,2.06,30,0.60,50.41,15
12b,2.26,30,0.68,44.28,15
12b,2.83,30,0.79,37.95,15
12b,2.06,30,0.53,56.37,15
12b,1.62,30,0.53,56.88,15
12b,1.64,30,0.59,50.98,15
12b,2.12,30,0.59,50.98,15
12b,2.16,30,0.53,56.42,15
12b,2.07,30,0.59,50.58,15
12b,2.05,30,0.53,56.59,15
12b,1.62,30,0.53,56.64,15
12b,2.10,30,0.60,50.06,15
12b,2.07,30,0.53,56.52,15
12b,2.10,30,0.61,49.57,15
12b,2.13,30,0.65,46.48,15
12b,1.73,30,0.53,56.44,15
12b,2.06,30,0.60,49.87,15
12b,2.81,30,0.80,37.38,15
12b,2.04,30,0.60,49.98,15
12b,2.06,30,0.59,51.11,15
12b,2.05,30,0.58,51.34,15
12b,1.98,30,0.54,56.05,15
12b,2.05,30,0.59,50.96,15
12b,2.18,30,0.53,56.72,15
12b,1.73,30,0.53,56.65,15
12b,1.85,30,0.53,56.41,15
12b,1.98,30,0.54,55.78,15
12b,2.07,30,0.60,50.13,15
12b,2.05,30,0.53,56.85,15
12b,1.75,30,0.53,56.69,15
12b,2.09,30,0.59,50.89,15
12b,2.08,30,0.54,55.70,15
12b,2.86,30,0.81,36.96,15
12b,2.07,30,0.60,50.22,15
12b,2.06,30,0.53,56.43,15
12b,2.41,30,0.56,53.80,15
12b,1.71,30,0.53,56.42,15
12b,1.78,30,0.53,56.82,15
12b,2.05,30,0.54,55.30,15
12b,2.25,30,0.56,53.90,15
12b,1.82,30,0.53,56.91,15
12b,2.05,30,0.60,50.40,15
12b,2.05,30,0.60,50.05,15
12b,2.05,30,0.59,50.60,15
12b,2.28,30,0.53,56.62,15
12b,2.08,30,0.60,50.13,15
12b,2.17,30,0.54,56.00,15
12b,2.83,30,0.80,37.72,15
12b,2.06,30,0.59,50.98,15
12b,2.05,30,0.58,51.40,15
12b,2.06,30,0.59,51.15,15
12b,2.17,30,0.54,56.02,15
12b,2.06,30,0.59,50.69,15
12b,2.15,30,0.53,56.52,15
12b,1.73,30,0.53,56.82,15
12b,1.73,30,0.60,49.80,15
12b,2.07,30,0.59,51.15,15
12b,2.05,30,0.53,56.67,15
12b,2.15,30,0.53,56.41,15
12b,2.09,30,0.54,55.34,15
12b,2.12,30,0.53,56.38,15
12b,2.07,30,0.61,49.43,15
12b,3.14,30,0.83,36.25,15
12b,1.75,30,0.60,50.19,15
12b,1.82,30,0.61,48.83,15
12b,1.73,30,0.66,45.45,15
12b,1.72,30,0.65,45.87,15
12b,1.81,30,0.67,44.55,15
12b,2.01,30,0.68,44.13,15
12b,2.23,30,0.61,49.05,15
12b,1.85,30,0.61,49.03,15
12b,1.75,30,0.65,46.19,15
12b,1.73,30,0.65,46.01,15
12b,1.75,30,0.68,44.42,15
12b,1.99,30,0.53,56.21,15
12b,2.28,30,0.69,43.60,15
12b,1.87,30,0.70,43.16,15
12b,2.85,30,0.79,37.76,15
12b,2.06,30,0.60,50.35,15
12b,2.03,30,0.59,50.84,15
12b,2.07,30,0.59,50.72,15
12b,1.99,30,0.53,56.20,15
12b,2.06,30,0.59,50.67,15
12b,2.15,30,0.53,56.54,15
12b,2.06,30,0.58,51.62,15
12b,2.18,30,0.53,56.64,15
12b,2.06,30,0.58,51.74,15
12b,2.07,30,0.58,51.36,15
12b,2.06,30,0.53,56.51,15
12b,2.19,30,0.59,51.04,15
12b,2.07,30,0.60,50.33,15
12b,2.19,30,0.53,56.08,15
12b,2.84,30,0.77,38.85,15
12b,2.09,30,0.62,48.33,15
12b,2.08,30,0.62,48.70,15
12b,2.08,30,0.57,52.74,15
12b,2.15,30,0.53,56.35,15
12b,2.06,30,0.59,51.01,15
12b,2.15,30,0.53,56.56,15
12b,1.73,30,0.53,56.65,15
12b,1.62,30,0.53,57.05,15
12b,2.06,30,0.59,51.07,15
12b,2.17,30,0.59,50.75,15
12b,2.20,30,0.53,56.40,15
12b,2.01,30,0.55,54.97,15
12b,2.29,30,0.68,44.44,15
12b,2.08,30,0.54,55.69,15
12b,2.88,30,0.80,37.59,15
12b,2.08,30,0.61,49.08,15
12b,2.07,30,0.58,51.60,15
12b,2.07,30,0.60,50.20,15
12b,2.16,30,0.53,56.52,15
12b,2.00,30,0.55,54.10,15
12b,1.98,30,0.53,56.44,15
12b,2.05,30,0.57,52.41,15
12b,2.15,30,0.53,56.63,15
12b,2.05,30,0.61,49.10,15
12b,2.14,30,0.54,55.49,15
12b,2.07,30,0.60,50.08,15
12b,2.07,30,0.53,56.22,15
12b,2.08,30,0.60,49.96,15
12b,2.23,30,0.54,56.03,15
12b,2.86,30,0.79,38.01,15
12b,2.14,30,0.53,56.84,15
12b,2.00,30,0.53,56.36,15
12b,1.74,30,0.66,45.48,15
12b,1.75,30,0.53,56.45,15
12b,1.72,30,0.53,56.47,15
12b,2.07,30,0.60,50.27,15
12b,2.09,30,0.60,49.87,15
12b,2.09,30,0.53,57.02,15
12b,2.09,30,0.60,50.23,15
12b,2.07,30,0.58,51.54,15
12b,2.08,30,0.53,56.36,15
12b,2.10,30,0.59,50.44,15
12b,2.05,30,0.60,50.36,15
12b,2.16,30,0.53,56.54,15
12b,2.86,30,0.77,38.85,15
12b,2.17,30,0.53,56.44,15
12b,1.71,30,0.53,56.61,15
12b,2.08,30,0.58,51.82,15
12b,2.15,30,0.53,56.88,15
12b,1.72,30,0.53,56.85,15
12b,2.07,30,0.59,51.22,15
12b,2.07,30,0.53,56.33,15
12b,1.76,30,0.53,56.85,15
12b,2.06,30,0.57,52.60,15
12b,2.14,30,0.53,56.69,15
12b,1.76,30,0.53,56.30,15
12b,2.10,30,0.60,50.22,15
12b,2.17,30,0.59,50.93,15
12b,2.09,30,0.60,49.90,15
12b,3.36,30,0.85,35.37,15
12b,1.74,30,0.60,49.87,15
12b,2.01,30,0.54,55.13,15
12b,1.97,30,0.53,56.50,15
12b,2.22,30,0.61,49.43,15
12b,1.99,30,0.53,56.65,15
12b,2.34,30,0.63,47.25,15
12b,1.98,30,0.53,56.46,15
12b,2.17,30,0.59,50.60,15
12b,1.73,30,0.59,50.90,15
12b,1.79,30,0.60,49.64,15
12b,1.74,30,0.59,50.76,15
12b,1.72,30,0.60,50.05,15
12b,2.02,30,0.62,48.70,15
12b,2.24,30,0.60,49.69,15
12b,2.88,30,0.79,37.81,15
12b,2.04,30,0.60,49.95,15
12b,2.09,30,0.59,50.58,15
12b,2.05,30,0.61,49.20,15
12b,2.00,30,0.56,53.68,15
12b,2.05,30,0.59,50.96,15
12b,2.17,30,0.53,56.86,15
12b,2.10,30,0.61,49.29,15
12b,2.11,30,0.64,47.00,15
12b,2.08,30,0.60,49.84,15
12b,2.17,30,0.53,56.63,15
12b,1.74,30,0.53,56.38,15
12b,1.70,30,0.54,55.31,15
12b,2.08,30,0.60,50.14,15
12b,2.18,30,0.54,56.01,15
12b,2.74,30,0.82,36.59,15
12b,1.83,30,0.54,55.27,15
12b,1.72,30,0.61,49.36,15
12b,1.72,30,0.59,50.58,15
12b,1.73,30,0.60,50.03,15
12b,1.81,30,0.60,49.78,15
12b,1.79,30,0.54,55.39,15
12b,1.72,30,0.53,56.37,15
12b,1.82,30,0.65,46.20,15
12b,1.71,30,0.65,46.16,15
12b,1.72,30,0.53,56.14,15
12b,2.03,30,0.55,54.28,15
12b,2.25,30,0.66,45.20,15
12b,2.01,30,0.55,54.60,15
12b,2.23,30,0.67,44.72,15
12b,2.86,30,0.84,35.56,15
12b,1.80,30,0.61,49.01,15
12b,1.72,30,0.59,50.64,15
12b,1.81,30,0.60,49.92,15
12b,1.87,30,0.62,48.44,15
12b,1.75,30,0.59,50.67,15
12b,1.86,30,0.61,49.12,15
12b,2.02,30,0.53,56.65,15
12b,2.18,30,0.59,50.84,15
12b,1.97,30,0.60,50.02,15
12b,1.85,30,0.62,48.50,15
12b,1.75,30,0.60,50.23,15
12b,2.10,30,0.66,45.45,15
12b,1.75,30,0.60,49.97,15
12b,1.77,30,0.60,49.76,15
12b,2.84,30,0.85,35.12,15
12b,1.84,30,0.62,48.69,15
12b,1.72,30,0.60,50.41,15
12b,1.74,30,0.60,50.28,15
12b,2.01,30,0.53,56.36,15
12b,2.21,30,0.60,50.08,15
12b,2.00,30,0.54,55.89,15
12b,2.13,30,0.60,50.19,15
12b,1.74,30,0.59,51.07,15
12b,1.82,30,0.60,50.16,15
12b,1.82,30,0.62,48.69,15
12b,1.73,30,0.60,50.40,15
12b,2.05,30,0.60,49.86,15
12b,2.27,30,0.62,48.32,15
12b,1.77,30,0.61,49.41,15
12b,2.79,30,0.81,36.83,15
12b,2.05,30,0.60,49.59,15
12b,2.05,30,0.60,50.06,15
12b,2.07,30,0.62,48.70,15
12b,2.16,30,0.53,56.27,15
12b,1.62,30,0.53,56.82,15
12b,1.81,30,0.53,56.40,15
12b,1.61,30,0.53,56.66,15
12b,1.63,30,0.53,56.68,15
12b,2.03,30,0.60,49.61,15
12b,2.04,30,0.53,56.25,15
12b,2.05,30,0.53,56.44,15
12b,2.07,30,0.60,49.62,15
12b,2.08,30,0.67,44.77,15
12b,2.09,30,0.53,56.08,15
12b,2.79,30,0.81,37.15,15
12b,2.04,30,0.61,49.30,15
12b,2.07,30,0.59,50.73,15
12b,2.06,30,0.60,50.15,15
12b,2.16,30,0.53,56.08,15
12b,1.71,30,0.53,56.58,15
12b,1.73,30,0.53,56.52,15
12b,2.06,30,0.60,50.32,15
12b,2.05,30,0.53,56.76,15
12b,2.04,30,0.59,50.45,15
12b,2.15,30,0.53,56.51,15
12b,1.74,30,0.53,56.73,15
12b,2.00,30,0.60,50.34,15
12b,2.06,30,0.53,56.44,15
12b,1.75,30,0.54,55.95,15
