model_size,init_time,tokens,decode_time,speed,count
12b,2.38,30,0.90,33.49,15
12b,3.19,30,1.13,26.48,15
12b,2.69,30,1.19,25.23,15
12b,3.05,30,0.85,35.14,15
12b,2.96,30,0.73,41.33,15
12b,3.21,30,0.70,42.71,15
12b,3.15,30,0.76,39.25,15
12b,2.93,30,1.06,28.21,15
12b,3.53,30,1.28,23.52,15
12b,3.24,30,1.24,24.21,15
12b,2.84,30,1.20,24.97,15
12b,2.15,30,0.68,44.17,15
12b,2.23,30,0.72,41.56,15
12b,2.96,30,0.99,30.21,15
12b,2.61,30,1.03,29.09,15
12b,3.28,30,1.02,29.29,15
12b,2.84,30,1.10,27.22,15
12b,3.61,30,0.72,41.52,15
12b,3.27,30,0.75,40.03,15
12b,3.30,30,0.76,39.45,15
12b,3.38,30,1.05,28.49,15
12b,3.01,30,1.27,23.68,15
12b,2.91,30,1.10,27.29,15
12b,3.54,30,0.62,48.23,15
12b,2.18,30,0.70,42.88,15
12b,2.40,30,0.74,40.64,15
12b,2.32,30,0.80,37.31,15
12b,3.15,30,0.95,31.69,15
12b,2.81,30,1.02,29.53,15
12b,3.44,30,1.13,26.65,15
12b,2.95,30,1.21,24.71,15
12b,3.24,30,0.87,34.35,15
12b,3.11,30,1.57,19.12,15
12b,3.65,30,1.59,18.90,15
12b,2.80,30,1.62,18.56,15
12b,3.30,30,0.99,30.19,15
12b,3.86,30,0.67,44.77,15
12b,1.99,30,0.71,42.09,15
12b,2.24,30,0.68,44.02,15
12b,2.62,30,0.76,39.24,15
12b,3.12,30,1.16,25.80,15
12b,2.69,30,1.15,26.16,15
12b,2.77,30,1.23,24.36,15
12b,3.38,30,1.22,24.61,15
12b,3.09,30,0.96,31.38,15
12b,3.54,30,1.67,17.92,15
12b,3.04,30,1.71,17.54,15
12b,2.77,30,1.84,16.34,15
12b,2.57,30,1.77,16.96,15
12b,3.13,30,1.04,28.93,15
12b,1.92,30,0.70,43.09,15
12b,2.47,30,0.73,40.91,15
12b,2.40,30,0.81,36.95,15
12b,3.20,30,1.10,27.22,15
12b,2.73,30,1.13,26.46,15
12b,3.13,30,1.34,22.41,15
12b,2.74,30,1.31,22.84,15
12b,2.96,30,0.99,30.32,15
12b,2.93,30,1.60,18.78,15
12b,3.51,30,1.73,17.38,15
12b,2.74,30,1.75,17.18,15
12b,2.50,30,1.69,17.74,15
12b,3.19,30,0.91,33.00,15
12b,1.96,30,0.71,42.23,15
12b,2.25,30,0.93,32.25,15
12b,1.96,30,0.97,30.90,15
12b,2.86,30,0.87,34.57,15
12b,2.74,30,0.90,33.49,15
12b,3.21,30,1.07,27.91,15
12b,2.77,30,1.26,23.87,15
12b,2.96,30,0.97,30.92,15
12b,3.42,30,1.12,26.87,15
12b,2.95,30,1.13,26.46,15
12b,2.85,30,0.77,39.19,15
12b,3.03,30,0.68,43.86,15
12b,3.12,30,0.66,45.22,15
12b,2.07,30,0.72,41.86,15
12b,2.37,30,0.68,43.94,15
12b,2.46,30,0.75,39.81,15
12b,3.18,30,1.07,28.10,15
12b,2.74,30,1.10,27.23,15
12b,2.73,30,1.26,23.86,15
12b,3.29,30,1.25,23.92,15
12b,3.07,30,0.92,32.59,15
12b,3.15,30,0.73,40.89,15
12b,3.34,30,1.39,21.57,15
12b,2.84,30,1.42,21.19,15
12b,2.70,30,1.35,22.28,15
12b,3.21,30,0.78,38.34,15
12b,1.95,30,0.71,42.09,15
12b,2.49,30,0.83,36.18,15
12b,2.35,30,0.89,33.77,15
12b,3.13,30,1.04,28.85,15
12b,2.74,30,1.06,28.23,15
12b,3.12,30,1.30,23.14,15
12b,2.80,30,1.25,23.91,15
12b,3.01,30,0.95,31.67,15
12b,3.11,30,0.90,33.52,15
12b,2.93,30,1.02,29.42,15
12b,2.56,30,1.07,28.04,15
12b,3.43,30,1.00,30.09,15
12b,3.15,30,0.74,40.49,15
12b,1.95,30,0.72,41.84,15
12b,2.45,30,0.77,38.80,15
12b,2.37,30,0.83,36.31,15
12b,3.11,30,1.03,29.05,15
12b,2.75,30,1.07,28.08,15
12b,2.74,30,1.13,26.63,15
12b,3.39,30,1.30,23.07,15
12b,2.92,30,1.06,28.27,15
12b,3.22,30,0.73,41.05,15
12b,2.79,30,1.36,22.00,15
12b,3.40,30,1.41,21.32,15
12b,2.70,30,1.40,21.38,15
12b,3.11,30,0.86,34.75,15
12b,1.95,30,0.74,40.61,15
12b,2.25,30,0.69,43.73,15
12b,2.45,30,0.72,41.72,15
12b,3.10,30,0.99,30.20,15
12b,2.76,30,1.04,28.81,15
12b,2.65,30,1.20,24.99,15
12b,3.20,30,1.17,25.61,15
12b,3.26,30,0.73,41.20,15
12b,3.11,30,0.73,41.36,15
12b,3.12,30,1.18,25.34,15
12b,2.80,30,1.28,23.39,15
12b,2.79,30,1.07,27.93,15
12b,3.15,30,0.73,41.03,15
12b,1.94,30,0.70,42.86,15
12b,2.41,30,0.71,42.45,15
12b,2.42,30,0.77,38.86,15
12b,3.05,30,0.99,30.17,15
12b,2.75,30,1.03,29.22,15
12b,2.70,30,1.07,27.99,15
12b,3.44,30,1.23,24.37,15
12b,2.92,30,1.05,28.59,15
12b,3.13,30,0.72,41.50,15
12b,2.77,30,1.38,21.77,15
12b,3.37,30,1.46,20.53,15
12b,2.68,30,1.49,20.09,15
12b,2.88,30,1.05,28.51,15
12b,1.94,30,0.71,42.05,15
12b,2.42,30,0.69,43.47,15
12b,2.43,30,0.74,40.39,15
12b,2.58,30,0.75,40.03,15
12b,3.25,30,0.87,34.57,15
12b,3.02,30,0.95,31.48,15
12b,3.31,30,1.28,23.51,15
12b,2.81,30,1.37,21.88,15
12b,3.37,30,0.80,37.33,15
12b,3.13,30,0.74,40.65,15
12b,3.09,30,0.80,37.28,15
12b,3.13,30,1.05,28.53,15
12b,2.78,30,1.03,29.10,15
12b,1.91,30,0.70,42.78,15
12b,2.44,30,0.70,43.03,15
12b,2.48,30,0.76,39.41,15
12b,3.10,30,1.01,29.77,15
12b,2.74,30,1.05,28.52,15
12b,2.71,30,1.23,24.30,15
12b,3.24,30,1.28,23.45,15
12b,2.99,30,0.95,31.43,15
12b,3.53,30,1.75,17.14,15
12b,3.02,30,1.78,16.86,15
12b,2.72,30,1.91,15.74,15
12b,2.47,30,1.85,16.24,15
12b,3.15,30,1.01,29.72,15
12b,2.13,30,0.81,36.98,15
12b,1.96,30,0.89,33.73,15
12b,2.67,30,0.73,41.03,15
12b,3.23,30,1.06,28.36,15
12b,2.79,30,1.11,27.12,15
12b,3.26,30,1.16,25.83,15
12b,2.89,30,1.13,26.65,15
12b,3.02,30,0.77,39.05,15
12b,3.19,30,0.69,43.65,15
12b,2.99,30,1.25,24.04,15
12b,3.73,30,1.42,21.05,15
12b,2.79,30,1.45,20.76,15
12b,3.37,30,0.82,36.67,15
12b,1.94,30,0.69,43.30,15
12b,2.61,30,0.94,31.84,15
12b,2.32,30,1.00,30.14,15
12b,2.73,30,1.26,23.74,15
12b,3.26,30,1.27,23.67,15
12b,2.96,30,0.99,30.44,15
12b,3.02,30,0.74,40.51,15
12b,3.29,30,0.71,42.46,15
12b,3.32,30,0.72,41.90,15
12b,3.50,30,1.16,25.88,15
12b,3.11,30,1.42,21.14,15
12b,3.21,30,1.37,21.83,15
12b,2.73,30,1.38,21.76,15
12b,1.96,30,0.71,42.54,15
12b,2.45,30,0.70,43.09,15
12b,2.60,30,0.75,40.08,15
12b,2.95,30,1.11,26.99,15
12b,2.78,30,1.03,29.08,15
12b,3.09,30,0.94,32.08,15
12b,2.98,30,1.08,27.83,15
12b,2.97,30,0.95,31.48,15
12b,3.69,30,2.06,14.59,15
12b,3.19,30,2.15,13.94,15
12b,2.69,30,2.15,13.93,15
12b,2.41,30,2.12,14.16,15
12b,2.80,30,1.49,20.11,15
12b,1.97,30,0.71,42.46,15
12b,2.61,30,1.12,26.67,15
12b,2.10,30,1.14,26.30,15
12b,2.50,30,0.84,35.69,15
12b,2.83,30,0.72,41.87,15
12b,3.33,30,0.70,42.88,15
12b,2.88,30,0.75,40.17,15
12b,3.60,30,1.25,23.98,15
12b,3.08,30,1.30,23.04,15
12b,3.24,30,1.27,23.61,15
12b,2.73,30,1.00,30.00,15
12b,3.58,30,0.61,48.79,15
12b,1.94,30,0.70,43.06,15
12b,2.31,30,0.71,42.38,15
12b,2.52,30,0.75,39.79,15
12b,3.13,30,0.98,30.48,15
12b,2.80,30,1.02,29.49,15
12b,2.71,30,1.26,23.72,15
12b,3.42,30,1.26,23.73,15
12b,2.96,30,1.05,28.46,15
12b,3.29,30,0.91,32.83,15
12b,3.09,30,1.22,24.52,15
12b,2.88,30,1.13,26.63,15
12b,3.32,30,0.91,33.07,15
12b,3.13,30,0.90,33.46,15
12b,1.95,30,0.71,42.31,15
12b,2.28,30,0.69,43.68,15
12b,2.50,30,0.73,41.19,15
12b,2.71,30,1.20,25.08,15
12b,3.26,30,1.18,25.35,15
12b,2.59,30,1.39,21.61,15
12b,3.20,30,1.33,22.50,15
12b,2.97,30,0.98,30.48,15
12b,3.19,30,0.70,42.90,15
12b,2.85,30,1.14,26.29,15
12b,3.55,30,1.52,19.79,15
12b,2.67,30,1.45,20.66,15
12b,3.08,30,0.97,30.81,15
12b,1.96,30,0.72,41.77,15
12b,2.27,30,0.69,43.66,15
12b,2.56,30,0.76,39.71,15
12b,3.04,30,1.08,27.86,15
12b,2.76,30,1.03,29.26,15
12b,3.50,30,1.30,23.05,15
12b,2.99,30,1.32,22.73,15
12b,3.12,30,1.09,27.53,15
12b,3.25,30,0.84,35.60,15
12b,3.06,30,0.90,33.23,15
12b,3.38,30,1.02,29.48,15
12b,2.86,30,1.05,28.49,15
12b,1.96,30,0.72,41.89,15
12b,2.31,30,0.69,43.58,15
12b,2.42,30,0.74,40.46,15
12b,3.01,30,0.93,32.28,15
12b,2.75,30,0.98,30.66,15
12b,3.31,30,1.20,25.08,15
12b,2.83,30,1.25,23.95,15
12b,2.99,30,1.01,29.58,15
12b,3.16,30,0.83,36.00,15
12b,3.03,30,1.00,29.91,15
12b,2.49,30,0.88,34.13,15
12b,3.27,30,0.62,48.55,15
12b,1.94,30,0.70,42.94,15
12b,2.73,30,0.89,33.59,15
12b,2.46,30,0.97,30.83,15
12b,2.97,30,1.17,25.72,15
12b,2.78,30,1.11,27.00,15
12b,3.05,30,0.85,35.34,15
12b,3.18,30,0.74,40.57,15
12b,3.42,30,0.71,42.42,15
12b,2.91,30,0.75,40.07,15
12b,3.09,30,0.71,42.34,15
12b,3.38,30,0.91,32.95,15
12b,2.95,30,1.00,30.09,15
12b,1.98,30,0.72,41.84,15
12b,2.59,30,0.95,31.48,15
12b,2.32,30,0.99,30.42,15
12b,3.20,30,1.05,28.48,15
12b,2.73,30,1.11,27.14,15
12b,3.21,30,0.77,38.88,15
12b,2.93,30,0.74,40.31,15
12b,3.70,30,1.02,29.51,15
12b,2.88,30,1.25,23.99,15
12b,2.82,30,1.16,25.76,15
12b,3.07,30,0.82,36.42,15
12b,3.29,30,0.65,45.89,15
12b,1.97,30,0.73,40.87,15
12b,2.28,30,1.11,26.95,15
12b,1.81,30,1.12,26.81,15
12b,2.96,30,0.99,30.37,15
12b,2.74,30,0.99,30.30,15
12b,3.19,30,0.97,31.04,15
12b,2.96,30,1.27,23.66,15
12b,2.96,30,1.04,28.91,15
12b,3.68,30,1.35,22.23,15
12b,3.18,30,1.36,22.03,15
12b,3.13,30,1.20,25.09,15
12b,3.43,30,0.80,37.34,15
12b,3.27,30,0.81,36.84,15
12b,1.96,30,0.70,42.60,15
12b,2.71,30,0.96,31.21,15
12b,2.40,30,1.01,29.83,15
12b,2.44,30,1.29,23.30,15
12b,2.96,30,1.31,22.96,15
12b,2.90,30,0.86,35.04,15
12b,3.19,30,0.72,41.55,15
12b,3.80,30,1.36,22.00,15
12b,2.83,30,1.53,19.55,15
12b,2.65,30,1.55,19.29,15
12b,2.83,30,1.13,26.60,15
12b,3.34,30,0.62,48.73,15
