model_size,init_time,tokens,decode_time,speed,count
4b,1.19,30,0.38,78.61,15
4b,1.13,30,0.39,76.93,15
4b,1.20,30,0.38,78.04,15
4b,1.19,30,0.41,73.77,15
4b,1.26,30,0.37,81.43,15
4b,0.97,30,0.39,76.50,15
4b,1.08,30,0.38,79.40,15
4b,1.17,30,0.38,79.39,15
4b,1.07,30,0.39,76.23,15
4b,1.15,30,0.38,79.51,15
4b,1.26,30,0.39,77.37,15
4b,1.09,30,0.40,75.30,15
4b,1.19,30,0.38,79.64,15
4b,1.23,30,0.37,80.59,15
4b,1.12,30,0.39,77.47,15
4b,1.19,30,0.38,79.98,15
4b,1.12,30,0.44,68.87,15
4b,1.32,30,0.45,66.25,15
4b,1.04,30,0.45,67.13,15
4b,1.19,30,0.37,80.69,15
4b,0.93,30,0.38,78.56,15
4b,1.07,30,0.38,78.84,15
4b,1.17,30,0.38,78.50,15
4b,1.03,30,0.41,72.98,15
4b,1.17,30,0.38,78.52,15
4b,1.24,30,0.42,70.65,15
4b,1.14,30,0.40,74.35,15
4b,1.22,30,0.38,79.16,15
4b,1.17,30,0.40,74.51,15
4b,1.16,30,0.46,65.76,15
4b,1.15,30,0.38,78.10,15
4b,1.21,30,0.37,80.20,15
4b,1.13,30,0.40,75.10,15
4b,1.27,30,0.38,79.53,15
4b,1.30,30,0.37,81.97,15
4b,0.99,30,0.38,78.05,15
4b,1.17,30,0.38,79.31,15
4b,1.21,30,0.38,79.54,15
4b,1.15,30,0.40,74.35,15
4b,1.13,30,0.40,74.60,15
4b,1.27,30,0.38,78.84,15
4b,1.19,30,0.41,73.15,15
4b,1.14,30,0.42,70.77,15
4b,1.22,30,0.38,79.86,15
4b,1.26,30,0.38,79.07,15
4b,1.12,30,0.39,77.12,15
4b,1.20,30,0.38,78.57,15
4b,1.15,30,0.39,77.11,15
4b,1.26,30,0.38,78.41,15
4b,1.18,30,0.40,74.95,15
4b,1.09,30,0.42,70.85,15
4b,1.21,30,0.38,78.93,15
4b,1.06,30,0.39,76.25,15
4b,1.29,30,0.38,78.79,15
4b,1.09,30,0.41,73.19,15
4b,1.25,30,0.40,75.93,15
4b,1.31,30,0.42,72.00,15
4b,1.28,30,0.40,74.78,15
4b,1.34,30,0.38,78.10,15
4b,1.15,30,0.40,75.69,15
4b,1.21,30,0.38,79.89,15
4b,1.19,30,0.41,72.92,15
4b,1.10,30,0.39,76.28,15
4b,1.16,30,0.37,81.05,15
4b,1.23,30,0.37,81.13,15
4b,0.98,30,0.39,77.67,15
4b,1.18,30,0.38,78.20,15
4b,1.09,30,0.38,78.07,15
4b,1.20,30,0.38,78.66,15
4b,1.10,30,0.39,77.85,15
4b,1.26,30,0.38,79.40,15
4b,1.14,30,0.40,75.88,15
4b,1.21,30,0.37,80.76,15
4b,1.30,30,0.38,78.96,15
4b,1.09,30,0.40,74.34,15
4b,1.19,30,0.38,78.87,15
4b,1.14,30,0.41,73.37,15
4b,1.13,30,0.41,73.17,15
4b,1.12,30,0.38,78.16,15
4b,1.28,30,0.37,81.31,15
4b,1.12,30,0.37,80.03,15
4b,1.04,30,0.45,67.01,15
4b,1.20,30,0.37,80.12,15
4b,1.12,30,0.41,72.46,15
4b,1.21,30,0.37,80.21,15
4b,1.27,30,0.39,77.75,15
4b,1.12,30,0.39,76.53,15
4b,1.22,30,0.38,79.23,15
4b,1.14,30,0.38,79.12,15
4b,1.20,30,0.39,77.79,15
4b,1.16,30,0.40,75.50,15
4b,1.28,30,0.38,78.03,15
4b,1.14,30,0.39,77.60,15
4b,1.19,30,0.38,79.28,15
4b,1.15,30,0.38,79.06,15
4b,0.93,30,0.38,78.42,15
4b,1.07,30,0.38,78.84,15
4b,1.14,30,0.39,77.44,15
4b,1.06,30,0.39,77.64,15
4b,1.19,30,0.38,78.59,15
4b,1.09,30,0.40,75.77,15
4b,1.17,30,0.38,78.48,15
4b,1.22,30,0.38,80.00,15
4b,1.33,30,0.39,77.76,15
4b,1.12,30,0.40,75.22,15
4b,1.26,30,0.38,79.02,15
4b,1.12,30,0.39,76.79,15
4b,1.19,30,0.38,78.17,15
4b,1.14,30,0.41,73.81,15
4b,1.20,30,0.37,81.93,15
4b,1.05,30,0.38,78.46,15
4b,1.13,30,0.39,76.61,15
4b,1.03,30,0.40,74.47,15
4b,1.27,30,0.38,78.48,15
4b,1.32,30,0.38,78.36,15
4b,1.27,30,0.40,74.35,15
4b,1.33,30,0.38,78.73,15
4b,1.19,30,0.39,76.21,15
4b,1.25,30,0.38,79.71,15
4b,1.18,30,0.39,76.03,15
4b,1.15,30,0.40,74.34,15
4b,1.14,30,0.40,75.51,15
4b,1.16,30,0.41,73.44,15
4b,1.26,30,0.38,79.55,15
4b,1.08,30,0.38,79.56,15
4b,0.92,30,0.39,77.54,15
4b,1.07,30,0.39,77.81,15
4b,1.15,30,0.38,79.34,15
4b,1.07,30,0.41,73.58,15
4b,1.20,30,0.38,79.46,15
4b,1.14,30,0.39,76.08,15
4b,1.25,30,0.38,78.85,15
4b,1.08,30,0.40,75.09,15
4b,1.27,30,0.38,79.53,15
4b,1.12,30,0.39,76.83,15
4b,1.20,30,0.37,80.68,15
4b,1.23,30,0.38,79.20,15
4b,1.12,30,0.38,79.15,15
4b,1.17,30,0.37,80.08,15
4b,1.18,30,0.37,81.63,15
4b,0.96,30,0.38,78.14,15
4b,1.08,30,0.37,80.47,15
4b,1.18,30,0.38,78.72,15
4b,1.04,30,0.41,73.77,15
4b,1.14,30,0.38,78.27,15
4b,1.08,30,0.41,74.04,15
4b,1.18,30,0.38,79.69,15
4b,1.27,30,0.42,70.65,15
4b,1.11,30,0.40,75.24,15
4b,1.20,30,0.38,79.92,15
4b,1.27,30,0.38,79.26,15
4b,1.08,30,0.40,75.35,15
4b,1.19,30,0.38,79.59,15
4b,1.28,30,0.38,77.95,15
4b,1.08,30,0.38,78.07,15
4b,1.07,30,0.38,78.14,15
4b,1.11,30,0.39,77.83,15
4b,1.16,30,0.39,77.65,15
4b,1.15,30,0.41,72.90,15
4b,1.23,30,0.38,77.99,15
4b,1.02,30,0.42,71.76,15
4b,1.17,30,0.37,80.87,15
4b,1.28,30,0.37,80.26,15
4b,1.16,30,0.39,77.31,15
4b,1.14,30,0.40,75.55,15
4b,1.14,30,0.40,74.50,15
4b,1.26,30,0.43,69.66,15
4b,1.23,30,0.41,73.04,15
4b,1.07,30,0.39,76.35,15
4b,1.19,30,0.37,82.04,15
4b,0.96,30,0.37,80.04,15
4b,1.18,30,0.42,71.33,15
4b,1.28,30,0.38,78.00,15
4b,1.20,30,0.45,67.30,15
4b,1.20,30,0.42,71.22,15
4b,1.29,30,0.42,71.64,15
4b,1.12,30,0.40,74.85,15
4b,1.30,30,0.41,72.62,15
4b,1.09,30,0.41,73.79,15
4b,1.28,30,0.42,71.08,15
4b,1.08,30,0.41,73.36,15
4b,1.20,30,0.37,80.67,15
4b,1.28,30,0.42,70.63,15
4b,1.26,30,0.44,67.95,15
4b,1.16,30,0.37,80.10,15
4b,1.12,30,0.37,80.06,15
4b,1.17,30,0.39,77.88,15
4b,1.20,30,0.38,79.55,15
4b,1.33,30,0.39,76.87,15
4b,1.10,30,0.40,74.14,15
4b,1.19,30,0.38,78.81,15
4b,1.13,30,0.41,73.38,15
4b,1.13,30,0.41,72.81,15
4b,1.12,30,0.40,74.36,15
4b,1.23,30,0.38,79.30,15
4b,1.09,30,0.40,74.31,15
4b,1.18,30,0.38,78.57,15
4b,1.22,30,0.38,79.77,15
4b,1.17,30,0.39,77.10,15
4b,1.22,30,0.37,81.21,15
4b,0.93,30,0.38,78.20,15
4b,1.11,30,0.38,79.47,15
4b,1.17,30,0.38,78.50,15
4b,0.99,30,0.39,77.33,15
4b,1.15,30,0.37,80.05,15
4b,1.09,30,0.41,72.57,15
4b,1.18,30,0.38,79.23,15
4b,1.13,30,0.40,75.13,15
4b,1.27,30,0.37,80.46,15
4b,1.08,30,0.42,70.98,15
4b,1.19,30,0.37,80.07,15
4b,1.24,30,0.39,77.78,15
4b,1.14,30,0.38,78.58,15
4b,1.20,30,0.39,77.27,15
4b,1.14,30,0.40,74.76,15
4b,1.09,30,0.42,71.76,15
4b,1.20,30,0.38,78.69,15
4b,1.03,30,0.41,72.99,15
4b,1.19,30,0.38,77.95,15
4b,1.14,30,0.42,72.04,15
4b,1.14,30,0.41,72.70,15
4b,1.21,30,0.38,79.65,15
4b,1.06,30,0.39,76.29,15
4b,1.15,30,0.39,77.37,15
4b,1.11,30,0.40,75.73,15
4b,1.18,30,0.37,80.58,15
4b,1.11,30,0.41,73.45,15
4b,1.20,30,0.38,78.74,15
4b,1.03,30,0.38,77.96,15
4b,1.16,30,0.37,81.20,15
4b,0.96,30,0.39,76.52,15
4b,1.17,30,0.38,78.12,15
4b,1.13,30,0.40,74.17,15
4b,1.22,30,0.38,78.67,15
4b,1.10,30,0.39,77.41,15
4b,1.17,30,0.38,79.73,15
4b,1.25,30,0.38,78.10,15
4b,1.29,30,0.38,79.07,15
4b,1.13,30,0.39,76.01,15
4b,1.26,30,0.38,79.72,15
4b,1.30,30,0.39,77.17,15
4b,1.24,30,0.46,65.38,15
4b,1.21,30,0.38,78.91,15
4b,1.26,30,0.37,80.19,15
4b,1.28,30,0.37,82.13,15
4b,1.13,30,0.38,78.68,15
4b,1.20,30,0.41,72.66,15
4b,1.15,30,0.40,74.32,15
4b,1.17,30,0.42,72.08,15
4b,1.14,30,0.42,71.94,15
4b,1.10,30,0.41,73.20,15
4b,1.18,30,0.38,79.85,15
4b,1.11,30,0.41,73.84,15
4b,1.19,30,0.39,77.70,15
4b,1.07,30,0.39,76.31,15
4b,1.17,30,0.38,78.77,15
4b,1.21,30,0.38,78.98,15
4b,1.14,30,0.42,71.10,15
4b,1.11,30,0.40,75.22,15
4b,1.16,30,0.37,81.99,15
4b,0.98,30,0.39,76.08,15
4b,1.08,30,0.38,79.47,15
4b,1.13,30,0.39,76.94,15
4b,1.06,30,0.42,70.70,15
4b,1.17,30,0.38,79.88,15
4b,1.22,30,0.38,79.16,15
4b,1.13,30,0.39,76.62,15
4b,1.20,30,0.38,78.98,15
4b,1.15,30,0.41,73.35,15
4b,1.14,30,0.41,72.52,15
4b,1.23,30,0.38,79.57,15
4b,1.26,30,0.38,78.81,15
4b,1.16,30,0.39,77.35,15
4b,1.21,30,0.38,79.40,15
4b,1.13,30,0.37,80.39,15
4b,0.99,30,0.40,74.96,15
4b,1.15,30,0.38,78.73,15
4b,1.23,30,0.42,70.83,15
4b,1.20,30,0.42,72.15,15
4b,1.17,30,0.40,75.38,15
4b,1.14,30,0.40,75.62,15
4b,1.27,30,0.42,70.70,15
4b,1.13,30,0.40,75.06,15
4b,1.25,30,0.38,79.20,15
4b,1.34,30,0.39,77.27,15
4b,1.21,30,0.41,72.74,15
4b,1.16,30,0.39,77.76,15
4b,1.21,30,0.38,78.95,15
4b,1.25,30,0.39,77.80,15
4b,1.10,30,0.37,80.57,15
4b,0.93,30,0.38,79.38,15
4b,1.08,30,0.39,77.14,15
4b,1.20,30,0.37,80.10,15
4b,1.07,30,0.40,74.59,15
4b,1.18,30,0.38,79.60,15
4b,1.11,30,0.40,75.67,15
4b,1.25,30,0.39,77.83,15
4b,1.31,30,0.38,78.44,15
4b,1.25,30,0.43,70.57,15
4b,1.19,30,0.39,77.22,15
4b,1.25,30,0.39,77.57,15
4b,1.09,30,0.40,74.36,15
4b,1.25,30,0.39,77.43,15
4b,1.13,30,0.40,75.61,15
4b,1.21,30,0.37,81.91,15
4b,0.94,30,0.38,78.84,15
4b,1.17,30,0.38,78.51,15
4b,1.22,30,0.38,79.08,15
4b,1.08,30,0.39,77.45,15
4b,1.25,30,0.42,71.34,15
4b,1.35,30,0.39,77.80,15
4b,1.15,30,0.39,76.63,15
4b,1.27,30,0.39,77.75,15
4b,1.20,30,0.41,73.60,15
4b,1.13,30,0.39,77.46,15
4b,1.20,30,0.37,80.61,15
4b,1.27,30,0.38,79.40,15
4b,1.14,30,0.38,78.36,15
4b,1.29,30,0.38,79.53,15
4b,1.32,30,0.37,81.12,15
4b,1.05,30,0.38,79.06,15
4b,1.17,30,0.38,79.72,15
4b,1.09,30,0.42,71.37,15
4b,1.27,30,0.38,79.12,15
4b,1.31,30,0.39,77.16,15
4b,1.16,30,0.39,77.40,15
4b,1.22,30,0.38,78.54,15
4b,1.14,30,0.39,77.82,15
4b,1.20,30,0.38,79.32,15
4b,1.23,30,0.38,79.59,15
4b,1.13,30,0.39,77.55,15
4b,1.21,30,0.37,80.05,15
4b,1.30,30,0.38,79.21,15
4b,1.22,30,0.40,74.54,15
4b,1.28,30,0.37,81.30,15
4b,0.98,30,0.40,75.70,15
4b,1.17,30,0.38,78.63,15
4b,1.09,30,0.42,72.29,15
4b,1.09,30,0.41,73.18,15
4b,1.18,30,0.38,79.86,15
4b,1.20,30,0.37,80.02,15
4b,1.24,30,0.38,78.90,15
4b,1.06,30,0.39,76.46,15
4b,1.26,30,0.42,70.87,15
4b,1.16,30,0.39,76.55,15
4b,1.23,30,0.39,77.84,15
4b,1.08,30,0.40,75.50,15
4b,1.16,30,0.38,78.89,15
4b,1.19,30,0.38,79.46,15
4b,1.23,30,0.37,81.46,15
4b,0.92,30,0.38,78.79,15
4b,1.12,30,0.39,77.78,15
4b,1.19,30,0.38,78.83,15
4b,0.98,30,0.40,75.66,15
4b,1.23,30,0.38,79.13,15
4b,1.36,30,0.39,77.73,15
4b,1.20,30,0.39,75.98,15
4b,1.27,30,0.37,80.15,15
4b,1.16,30,0.38,78.27,15
4b,1.22,30,0.37,80.22,15
4b,1.27,30,0.38,78.74,15
4b,1.04,30,0.43,70.11,15
4b,1.20,30,0.38,79.44,15
4b,1.30,30,0.42,71.45,15
4b,1.18,30,0.38,79.66,15
4b,0.98,30,0.40,75.01,15
4b,1.09,30,0.38,78.15,15
4b,1.18,30,0.37,80.18,15
4b,1.08,30,0.40,74.90,15
4b,1.18,30,0.38,79.59,15
4b,1.27,30,0.38,78.21,15
4b,1.17,30,0.39,77.40,15
4b,1.23,30,0.38,79.42,15
4b,1.14,30,0.38,79.40,15
4b,1.23,30,0.38,78.34,15
4b,1.14,30,0.38,78.86,15
4b,1.25,30,0.38,79.30,15
4b,1.14,30,0.38,78.73,15
4b,1.18,30,0.38,79.09,15
4b,1.25,30,0.37,81.25,15
