model_size,init_time,tokens,decode_time,speed,count
1b,0.76,30,0.27,110.94,10
1b,0.74,30,0.27,111.69,10
1b,0.79,30,0.27,109.77,10
1b,0.75,30,0.27,112.07,10
1b,0.71,30,0.27,111.94,10
1b,0.76,30,0.27,110.47,10
1b,0.73,30,0.27,111.83,10
1b,0.70,30,0.27,112.07,10
1b,0.81,30,0.32,93.05,10
1b,0.84,30,0.27,109.28,10
1b,0.75,30,0.27,112.16,10
1b,0.72,30,0.27,110.39,10
1b,0.86,30,0.29,103.80,10
1b,0.85,30,0.29,102.50,10
1b,0.83,30,0.32,93.84,10
1b,0.73,30,0.31,98.17,10
1b,0.71,30,0.27,110.95,10
1b,0.70,30,0.27,110.87,10
1b,0.76,30,0.27,109.34,10
1b,0.78,30,0.27,111.93,10
1b,0.72,30,0.27,110.69,10
1b,0.70,30,0.27,110.25,10
1b,0.76,30,0.27,110.31,10
1b,0.85,30,0.30,100.78,10
1b,0.80,30,0.27,109.23,10
1b,0.73,30,0.27,109.22,10
1b,0.71,30,0.27,110.70,10
1b,0.70,30,0.27,110.43,10
1b,0.81,30,0.32,93.77,10
1b,0.81,30,0.27,109.49,10
1b,0.75,30,0.27,111.23,10
1b,0.72,30,0.27,110.61,10
1b,0.86,30,0.27,110.50,10
1b,0.78,30,0.27,110.92,10
1b,0.73,30,0.27,111.73,10
1b,0.77,30,0.27,111.17,10
1b,0.74,30,0.27,110.87,10
1b,0.78,30,0.27,110.93,10
1b,0.79,30,0.32,95.19,10
1b,0.77,30,0.27,111.52,10
1b,0.73,30,0.27,112.48,10
1b,0.84,30,0.32,94.42,10
1b,0.85,30,0.30,100.13,10
1b,0.81,30,0.27,110.11,10
1b,0.74,30,0.27,112.11,10
1b,0.71,30,0.27,110.03,10
1b,0.84,30,0.27,111.72,10
1b,0.70,30,0.27,112.01,10
1b,0.80,30,0.32,95.11,10
1b,0.82,30,0.32,93.54,10
1b,0.73,30,0.31,97.29,10
1b,0.72,30,0.27,110.24,10
1b,0.70,30,0.27,111.60,10
1b,0.74,30,0.27,109.60,10
1b,0.73,30,0.27,110.46,10
1b,0.76,30,0.27,109.70,10
1b,0.73,30,0.27,112.44,10
1b,0.68,30,0.27,110.70,10
1b,0.67,30,0.27,109.49,10
1b,0.80,30,0.27,111.23,10
1b,0.75,30,0.27,109.78,10
1b,0.72,30,0.27,111.51,10
1b,0.71,30,0.27,110.55,10
1b,0.83,30,0.32,94.03,10
1b,0.83,30,0.32,93.22,10
1b,0.74,30,0.30,100.12,10
1b,0.71,30,0.27,110.58,10
1b,0.69,30,0.27,110.55,10
1b,0.80,30,0.32,94.22,10
1b,0.78,30,0.28,107.99,10
1b,0.73,30,0.27,111.70,10
1b,0.80,30,0.32,95.16,10
1b,0.85,30,0.29,103.35,10
1b,0.77,30,0.27,110.92,10
1b,0.72,30,0.27,110.89,10
1b,0.71,30,0.28,108.97,10
1b,0.84,30,0.32,95.07,10
1b,0.68,30,0.27,112.34,10
1b,0.67,30,0.27,110.41,10
1b,0.76,30,0.27,109.58,10
1b,0.82,30,0.28,108.91,10
1b,0.74,30,0.27,111.53,10
1b,0.72,30,0.27,111.16,10
1b,0.84,30,0.28,107.85,10
1b,0.78,30,0.27,110.86,10
1b,0.74,30,0.27,112.31,10
1b,0.77,30,0.27,109.95,10
1b,0.72,30,0.27,111.14,10
1b,0.68,30,0.27,111.64,10
1b,0.75,30,0.27,109.83,10
1b,0.72,30,0.27,110.48,10
1b,0.85,30,0.32,93.73,10
1b,0.84,30,0.27,109.48,10
1b,0.75,30,0.27,110.91,10
1b,0.72,30,0.27,110.35,10
1b,0.80,30,0.27,111.84,10
1b,0.74,30,0.27,112.47,10
1b,0.69,30,0.27,111.83,10
1b,0.67,30,0.27,111.55,10
1b,0.79,30,0.27,112.01,10
1b,0.86,30,0.33,91.71,10
1b,0.72,30,0.27,109.23,10
1b,0.70,30,0.27,110.62,10
1b,0.76,30,0.27,112.12,10
1b,0.74,30,0.27,111.11,10
1b,0.85,30,0.27,109.78,10
1b,0.85,30,0.32,95.06,10
1b,0.70,30,0.27,110.71,10
1b,0.75,30,0.27,109.85,10
1b,0.87,30,0.32,93.66,10
1b,0.72,30,0.27,110.03,10
1b,0.71,30,0.27,111.73,10
1b,0.85,30,0.29,104.07,10
1b,0.77,30,0.27,112.35,10
1b,0.83,30,0.32,93.41,10
1b,0.81,30,0.27,110.29,10
1b,0.74,30,0.27,112.40,10
1b,0.69,30,0.27,110.78,10
1b,0.80,30,0.30,100.58,10
1b,0.76,30,0.27,112.19,10
1b,0.73,30,0.27,111.65,10
1b,0.70,30,0.27,111.50,10
1b,0.76,30,0.27,110.79,10
1b,0.84,30,0.27,110.87,10
1b,0.75,30,0.27,110.57,10
1b,0.73,30,0.27,111.85,10
1b,0.85,30,0.27,111.26,10
1b,0.70,30,0.27,110.65,10
1b,0.82,30,0.32,93.38,10
1b,0.74,30,0.31,95.79,10
1b,0.84,30,0.31,96.26,10
1b,0.82,30,0.27,109.31,10
1b,0.78,30,0.27,110.56,10
1b,0.74,30,0.27,111.83,10
1b,0.79,30,0.27,110.14,10
1b,0.85,30,0.32,93.41,10
1b,0.72,30,0.30,101.24,10
1b,0.70,30,0.27,112.31,10
1b,0.80,30,0.31,96.01,10
1b,0.76,30,0.27,110.76,10
1b,0.75,30,0.27,112.54,10
1b,0.87,30,0.32,93.05,10
1b,0.72,30,0.27,109.88,10
1b,0.71,30,0.27,112.65,10
1b,0.85,30,0.32,94.35,10
1b,0.76,30,0.31,95.59,10
1b,0.73,30,0.27,111.27,10
1b,0.69,30,0.27,110.74,10
1b,0.70,30,0.27,111.02,10
1b,0.75,30,0.27,109.24,10
1b,0.74,30,0.27,111.23,10
1b,0.69,30,0.27,109.15,10
1b,0.85,30,0.27,110.80,10
1b,0.78,30,0.27,111.88,10
1b,0.76,30,0.27,110.52,10
1b,0.72,30,0.27,111.80,10
1b,0.70,30,0.27,110.75,10
1b,0.69,30,0.27,112.27,10
1b,0.81,30,0.32,93.09,10
1b,0.85,30,0.28,105.66,10
1b,0.77,30,0.27,110.84,10
1b,0.84,30,0.30,100.29,10
1b,0.77,30,0.27,109.58,10
1b,0.75,30,0.27,110.38,10
1b,0.74,30,0.27,110.29,10
1b,0.85,30,0.29,102.66,10
1b,0.78,30,0.27,112.27,10
1b,0.70,30,0.27,112.28,10
1b,0.79,30,0.27,111.94,10
1b,0.72,30,0.27,112.62,10
1b,0.70,30,0.27,111.37,10
1b,0.82,30,0.27,109.49,10
1b,0.84,30,0.27,111.24,10
1b,0.76,30,0.27,111.50,10
1b,0.81,30,0.28,108.75,10
1b,0.74,30,0.27,111.16,10
1b,0.70,30,0.27,112.21,10
